130100	河北省	石家庄市	202.99.160.148/30
130100	河北省	石家庄市	202.99.160.152/30
130100	河北省	石家庄市	202.99.160.156/31
130100	河北省	石家庄市	202.99.160.159/32
130100	河北省	石家庄市	202.99.160.160/30
130100	河北省	石家庄市	202.99.160.164/31
130100	河北省	石家庄市	202.99.160.167/32
130100	河北省	石家庄市	202.99.160.168/29
130100	河北省	石家庄市	202.99.160.176/31
130100	河北省	石家庄市	202.99.160.179/32
130100	河北省	石家庄市	202.99.160.180/30
130100	河北省	石家庄市	202.99.160.184/29
130100	河北省	石家庄市	202.99.160.192/30
130100	河北省	石家庄市	202.99.160.196/31
130100	河北省	石家庄市	202.99.160.199/32
130100	河北省	石家庄市	202.99.160.200/29
130100	河北省	石家庄市	202.99.160.208/29
130100	河北省	石家庄市	202.99.160.216/30
130100	河北省	石家庄市	202.99.160.220/31
130100	河北省	石家庄市	202.99.160.223/32
130100	河北省	石家庄市	202.99.160.224/31
130100	河北省	石家庄市	202.99.160.227/32
130100	河北省	石家庄市	202.99.160.228/31
130100	河北省	石家庄市	202.99.160.231/32
130100	河北省	石家庄市	202.99.160.232/31
130100	河北省	石家庄市	202.99.160.235/32
130100	河北省	石家庄市	202.99.160.236/31
130100	河北省	石家庄市	202.99.160.239/32
130100	河北省	石家庄市	202.99.160.240/30
130100	河北省	石家庄市	202.99.160.244/31
130100	河北省	石家庄市	202.99.160.247/32
130100	河北省	石家庄市	202.99.160.248/29
130100	河北省	石家庄市	202.99.161.0/24
130100	河北省	石家庄市	202.99.162.0/23
130100	河北省	石家庄市	202.99.165.0/24
130100	河北省	石家庄市	202.99.167.8/29
130100	河北省	石家庄市	202.99.167.16/28
130100	河北省	石家庄市	202.99.167.32/27
130100	河北省	石家庄市	202.99.167.64/26
130100	河北省	石家庄市	202.99.167.128/25
130100	河北省	石家庄市	202.99.181.0/24
130100	河北省	石家庄市	202.99.186.0/23
130100	河北省	石家庄市	202.99.188.0/23
130100	河北省	石家庄市	202.143.101.0/26
130100	河北省	石家庄市	202.206.24.0/21
130100	河北省	石家庄市	202.206.32.0/19
130100	河北省	石家庄市	202.206.64.0/19
130100	河北省	石家庄市	202.206.96.0/20
130100	河北省	石家庄市	202.206.112.0/22
130100	河北省	石家庄市	202.206.120.0/21
130100	河北省	石家庄市	202.206.128.0/19
130100	河北省	石家庄市	202.206.192.0/20
130100	河北省	石家庄市	202.206.232.0/23
130100	河北省	石家庄市	202.206.236.0/22
130100	河北省	石家庄市	202.207.120.0/21
130100	河北省	石家庄市	203.55.30.0/24
130100	河北省	石家庄市	203.55.93.0/24
130100	河北省	石家庄市	203.55.101.0/24
130100	河北省	石家庄市	203.55.109.0/24
130100	河北省	石家庄市	203.55.110.0/24
130100	河北省	石家庄市	203.55.119.0/24
130100	河北省	石家庄市	203.55.146.0/23
130100	河北省	石家庄市	203.55.192.0/24
130100	河北省	石家庄市	203.55.218.0/23
130100	河北省	石家庄市	203.56.172.0/23
130100	河北省	石家庄市	203.56.208.0/23
130100	河北省	石家庄市	203.57.61.0/24
130100	河北省	石家庄市	210.31.248.0/21
130100	河北省	石家庄市	210.52.174.0/24
130100	河北省	石家庄市	211.68.128.0/21
130100	河北省	石家庄市	211.68.136.0/23
130100	河北省	石家庄市	211.68.140.0/22
130100	河北省	石家庄市	211.81.112.0/21
130100	河北省	石家庄市	211.81.176.0/20
130100	河北省	石家庄市	211.82.240.0/20
130100	河北省	石家庄市	211.90.0.0/18
130100	河北省	石家庄市	211.98.14.0/24
130100	河北省	石家庄市	211.98.129.0/24
130100	河北省	石家庄市	211.98.171.0/29
130100	河北省	石家庄市	211.102.128.0/21
130100	河北省	石家庄市	211.102.144.0/21
130100	河北省	石家庄市	211.102.160.0/21
130100	河北省	石家庄市	211.102.168.0/23
130100	河北省	石家庄市	211.102.170.0/24
130100	河北省	石家庄市	211.102.172.0/22
130100	河北省	石家庄市	211.138.8.0/23
130100	河北省	石家庄市	211.143.51.0/24
130100	河北省	石家庄市	211.143.52.0/23
130100	河北省	石家庄市	211.143.55.0/24
130100	河北省	石家庄市	211.143.56.0/23
130100	河北省	石家庄市	211.143.58.0/24
130100	河北省	石家庄市	211.143.93.0/24
130100	河北省	石家庄市	211.161.24.0/22
130100	河北省	石家庄市	211.166.110.0/23
130100	河北省	石家庄市	211.166.114.0/23
130100	河北省	石家庄市	211.166.120.0/23
130100	河北省	石家庄市	218.11.0.0/19
130100	河北省	石家庄市	218.12.0.0/21
130100	河北省	石家庄市	218.12.8.0/22
130100	河北省	石家庄市	218.12.12.192/26
130100	河北省	石家庄市	218.12.13.192/26
130100	河北省	石家庄市	218.12.14.192/26
130100	河北省	石家庄市	218.12.15.192/26
130100	河北省	石家庄市	218.12.20.128/25
130100	河北省	石家庄市	218.12.21.128/25
130100	河北省	石家庄市	218.12.22.128/25
130100	河北省	石家庄市	218.12.23.128/25
130100	河北省	石家庄市	218.12.24.0/23
130100	河北省	石家庄市	218.12.26.0/24
130100	河北省	石家庄市	218.12.27.64/26
130100	河北省	石家庄市	218.12.27.128/25
130100	河北省	石家庄市	218.12.28.0/24
130100	河北省	石家庄市	218.12.29.64/26
130100	河北省	石家庄市	218.12.29.128/25
130100	河北省	石家庄市	218.12.30.64/26
130100	河北省	石家庄市	218.12.30.128/25
130100	河北省	石家庄市	218.12.31.64/26
130100	河北省	石家庄市	218.12.31.128/25
